,sector_x,year,cluster_name,subcluster_name,topic_name,size
3396,Energy,2014,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.0025998774146287528
3397,Energy,2014,Operational Leverage,Production Drivers,Gross Margin,0.01602138078388529
3398,Energy,2014,Topline Resilience,Revenue Stability,Client Retention,0.0034573905259837894
3399,Energy,2014,Revenue Mix Effects,Revenue Drivers,Construction Markets,0.005948651041003658
3400,Energy,2015,Revenue Mix Effects,Revenue Drivers,Store Performance,0.0016152488411284864
3401,Energy,2015,Revenue Mix Effects,Revenue Drivers,Product Launch,0.0021241734786323365
3402,Energy,2015,Operational Leverage,Profitability Drivers,Gross Margin,0.0013117971500726797
3403,Energy,2015,Revenue Mix Effects,Revenue Drivers,Marketing Spend,0.0027640512755593228
3404,Energy,2015,Revenue Mix Effects,Revenue Drivers,Land Development,0.0023993014103698704
3405,Energy,2015,Revenue Mix Effects,Revenue Drivers,Recurring Revenue,0.0032202742756379126
3406,Energy,2015,Revenue Mix Effects,Revenue Drivers,Raw Material Inflation,0.0032928073872692067
3407,Energy,2015,Operational Leverage,Production Drivers,Natural Gas Markets,0.06689727851528976
3408,Energy,2015,Revenue Mix Effects,Revenue Drivers,Air Fleet Mix,0.0024481829676558696
3409,Energy,2015,Revenue Momentum,Channel Performance,Brand Performance,0.0009854157146361355
3410,Energy,2015,Revenue Mix Effects,Revenue Drivers,Device Revenue,0.000857298776562222
3411,Energy,2015,Revenue Momentum,Top-line Growth,Revenue Performance,0.0010198934780814382
3412,Energy,2015,Operational Leverage,Revenue Expansion,Organic Growth,0.0024490601991292707
3413,Energy,2015,Revenue Mix Effects,Revenue Drivers,Digital Transformation,0.0008840587441987246
3414,Energy,2015,Operational Leverage,Production Drivers,Fuel Costs,0.002094876177930945
3415,Energy,2015,Revenue Mix Effects,Revenue Drivers,Contract Revenue,0.0138401403335721
3416,Energy,2015,Revenue Mix Effects,Revenue Drivers,AI Implementation,0.0007934469938955736
3417,Energy,2015,Operational Leverage,Production Drivers,Oil Production Volumes,0.31166758758476254
3418,Energy,2015,Revenue Mix Effects,Revenue Drivers,Real Estate Ratio,0.000984324208410778
3419,Energy,2015,Revenue Mix Effects,Capital Management,Executive Leadership,0.02722233194824863
3420,Energy,2015,Topline Resilience,Expense Ratio,Fund Fees,0.005363593678609549
3421,Energy,2015,Revenue Mix Effects,Revenue Drivers,Pandemic Impact,0.0007131528801097517
3422,Energy,2015,Operational Leverage,Production Drivers,Profit Drivers,0.00380311374545774
3423,Energy,2015,Revenue Mix Effects,Capital Management,Capital Markets,0.020974429519506285
3424,Energy,2015,Revenue Mix Effects,Revenue Drivers,Digital Revenue Mix,0.001051281373828956
3425,Energy,2015,Operational Leverage,Production Drivers,Revenue Recovery,0.019783725631283985
3426,Energy,2015,Revenue Mix Effects,Revenue Drivers,Credit Assessment,0.007059711921032382
3427,Energy,2015,Revenue Mix Effects,Revenue Drivers,Claims Reserves,0.003589390177819225
3428,Energy,2015,Revenue Mix Effects,Revenue Drivers,Premium-to-Book,0.0026955781992976844
3429,Energy,2015,Revenue Mix Effects,Revenue Drivers,Capital Expenditures,0.004987191421317209
3430,Energy,2015,Topline Resilience,Transaction Activity,Trading Volume,0.003214398850957744
3431,Energy,2015,Revenue Mix Effects,Revenue Drivers,Pandemic Recovery Liquidity,0.004604841579609827
3432,Energy,2015,Revenue Mix Effects,Revenue Drivers,New York Operations,0.00516491678991855
3433,Energy,2015,Revenue Mix Effects,Revenue Drivers,Net Revenue,0.0023867398186682206
3434,Energy,2015,Revenue Momentum,Channel Performance,Brand Channel Mix,0.0016702884809417847
3435,Energy,2015,Revenue Mix Effects,Revenue Drivers,Payment Processing,0.001874693621306511
3436,Energy,2015,Revenue Mix Effects,Revenue Drivers,Guest Membership Ratio,0.025934578678174777
3437,Energy,2015,Revenue Mix Effects,Revenue Drivers,Lease Expenses,0.002009954353435271
3438,Energy,2015,Revenue Mix Effects,Revenue Drivers,Japan Hedging,0.0013960785761992654
3439,Energy,2015,Operational Leverage,Production Drivers,Energy Utilities,0.007139985487584162
3440,Energy,2015,Revenue Mix Effects,Revenue Drivers,Hotel Room Revenue,0.0014508008769253391
3441,Energy,2015,Operational Leverage,Production Drivers,Site Deployment,0.0012324661534929204
3442,Energy,2015,Revenue Mix Effects,Revenue Drivers,Tariff Impact,0.0019468489289026602
3443,Energy,2015,Topline Resilience,Revenue Stability,Client Fee Income,0.001163555983950183
3444,Energy,2015,Revenue Mix Effects,Capital Management,Executive Leadership,0.03974924273221695
3445,Energy,2015,Operational Leverage,Production Drivers,Aircraft Fleet Deployment,0.0012715909170655847
3446,Energy,2015,Revenue Mix Effects,Revenue Drivers,Supply Chain Constraints,0.003481045226058147
3447,Energy,2015,Revenue Mix Effects,Revenue Drivers,Specialty Volume Growth,0.005303284617559157
3448,Energy,2015,Operational Leverage,Production Drivers,Automotive Segment,0.0008579524218366347
3449,Energy,2015,Revenue Mix Effects,Revenue Drivers,Segment Performance,0.00879864510382016
3450,Energy,2015,Revenue Mix Effects,Revenue Drivers,Insurance Analytics,0.0009615436491541508
3451,Energy,2015,Operational Leverage,Production Drivers,Backlog Analysis,0.016520759112027227
3452,Energy,2015,Revenue Mix Effects,Revenue Drivers,Inventory Management,0.002976826558544955
3453,Energy,2015,Operational Leverage,Production Drivers,Industrial Oil Markets,0.005998807352745209
3454,Energy,2015,Revenue Mix Effects,Revenue Drivers,Weather Impact,0.005226754531846283
3455,Energy,2015,Revenue Mix Effects,Revenue Drivers,Buyer Activity,0.0029521049726448307
3456,Energy,2015,Revenue Mix Effects,Revenue Drivers,Cloud Services,0.0009533230806609211
3457,Energy,2015,Revenue Mix Effects,Revenue Drivers,Leasing Metrics,0.002134378015877476
3458,Energy,2015,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.0015840708348652229
3459,Energy,2015,Revenue Mix Effects,Revenue Drivers,Q&A Session,0.0024167758458900532
3460,Energy,2015,Revenue Mix Effects,Revenue Drivers,Yield Performance,0.0048868939499679635
3461,Energy,2015,Revenue Mix Effects,Revenue Drivers,Restaurant Performance,0.0008221313795668067
3462,Energy,2015,Revenue Mix Effects,Revenue Drivers,Synergy Savings,0.007880810550144994
3463,Energy,2015,Revenue Mix Effects,Revenue Drivers,Security Software,0.0015228094588188052
3464,Energy,2015,Operational Leverage,Profitability Drivers,Growth Rates,0.0017178289596109296
3465,Energy,2015,Operational Leverage,Production Drivers,Production Output,0.016895530233995266
3466,Energy,2015,Operational Leverage,Profitability Drivers,Residential Water Inflation,0.0018162585718971126
3467,Energy,2015,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.0022362978034630855
3468,Energy,2015,Revenue Mix Effects,Healthcare Revenue,Clinical Trials,0.0022972847447193523
3469,Energy,2015,Revenue Momentum,Financial Results,Fiscal Performance,0.0008722068414534482
3470,Energy,2015,Revenue Mix Effects,Revenue Drivers,Booking Volume,0.0012492431694268661
3471,Energy,2015,Operational Leverage,Production Drivers,Wireless EBITDA Drivers,0.001114449408488966
3472,Energy,2015,Revenue Mix Effects,Healthcare Revenue,Procedure Revenue,0.0011466357993819517
3473,Energy,2015,Operational Leverage,Revenue Expansion,Organic Growth,0.0027706129020038917
3474,Energy,2015,Revenue Mix Effects,Revenue Drivers,Vehicle Sales,0.0015364703279164406
3475,Energy,2015,Operational Leverage,Profitability Drivers,Emerging Markets,0.00203919812039305
3476,Energy,2015,Operational Leverage,Production Drivers,Asset Management,0.02149065364524459
3477,Energy,2015,Operational Leverage,Production Drivers,Network Infrastructure,0.0019274241476881135
3478,Energy,2015,Revenue Mix Effects,Revenue Drivers,Loan Growth,0.0013825689758886854
3479,Energy,2015,Revenue Momentum,Financial Results,Fiscal Reporting,0.004607730967463705
3480,Energy,2015,Revenue Mix Effects,Revenue Drivers,Auto Loss Ratio,0.001117546117144844
3481,Energy,2015,Revenue Mix Effects,Revenue Drivers,Home Sales,0.001130807692896373
3482,Energy,2015,Operational Leverage,Production Drivers,International Performance,0.006883203379258988
3483,Energy,2015,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.0010001728647763253
3484,Energy,2015,Revenue Mix Effects,Revenue Drivers,EBITDA Performance,0.004694359076804559
3485,Energy,2015,Operational Leverage,Profitability Drivers,Inflation Trends,0.0011294552144009585
3486,Energy,2015,Revenue Mix Effects,Revenue Drivers,Content Revenue,0.0021642196085159228
3487,Energy,2015,Operational Leverage,Production Drivers,Rig Operations,0.11455594746186215
3488,Energy,2015,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.005454218627911584
3489,Energy,2015,Operational Leverage,Production Drivers,Production Volume,0.007557864380059741
3490,Energy,2015,Revenue Mix Effects,Revenue Drivers,Interest Rate Sensitivity,0.003610601906219696
3491,Energy,2015,Revenue Mix Effects,Capital Management,Market Securities,0.05637093988971922
3492,Energy,2015,Operational Leverage,Profitability Drivers,Gross Margin,0.00158850251996774
3493,Energy,2015,Operational Leverage,Profitability Drivers,China Exposure,0.004634840057976695
3494,Energy,2015,Operational Leverage,Production Drivers,Operational Efficiency,0.0029463273413559846
3495,Energy,2015,Revenue Mix Effects,Revenue Drivers,Express Delivery Revenue,0.0027221178548772784
3496,Energy,2015,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.002109133986932749
3497,Energy,2015,Operational Leverage,Production Drivers,Gross Margin,0.012493051598354689
3498,Energy,2015,Topline Resilience,Revenue Stability,Client Retention,0.003015411858529345
3499,Energy,2015,Revenue Mix Effects,Revenue Drivers,Construction Markets,0.003338267442709493
3500,Energy,2016,Revenue Mix Effects,Revenue Drivers,Store Performance,0.0010944720183229974
3501,Energy,2016,Revenue Mix Effects,Revenue Drivers,Product Launch,0.002428095533389525
3502,Energy,2016,Operational Leverage,Profitability Drivers,Gross Margin,0.00202872124990341
3503,Energy,2016,Revenue Mix Effects,Revenue Drivers,Marketing Spend,0.002094673695421919
3504,Energy,2016,Revenue Mix Effects,Revenue Drivers,Land Development,0.0021901771275539073
3505,Energy,2016,Revenue Mix Effects,Revenue Drivers,Recurring Revenue,0.004403721760211786
3506,Energy,2016,Revenue Mix Effects,Revenue Drivers,Raw Material Inflation,0.002564784532606791
3507,Energy,2016,Operational Leverage,Production Drivers,Natural Gas Markets,0.057546702530243854
3508,Energy,2016,Revenue Mix Effects,Revenue Drivers,Air Fleet Mix,0.0019697424227762455
3509,Energy,2016,Revenue Momentum,Channel Performance,Brand Performance,0.0011751963704168635
3510,Energy,2016,Revenue Mix Effects,Revenue Drivers,Device Revenue,0.0007970283966334214
3511,Energy,2016,Revenue Momentum,Top-line Growth,Revenue Performance,0.0009431499547961384
3512,Energy,2016,Operational Leverage,Revenue Expansion,Organic Growth,0.0025199008644545768
3513,Energy,2016,Revenue Mix Effects,Revenue Drivers,Digital Transformation,0.0010128729702851152
3514,Energy,2016,Operational Leverage,Production Drivers,Fuel Costs,0.0022864864233401658
3515,Energy,2016,Revenue Mix Effects,Revenue Drivers,Contract Revenue,0.01331791167862651
3516,Energy,2016,Revenue Mix Effects,Revenue Drivers,AI Implementation,0.0008603303296782501
3517,Energy,2016,Operational Leverage,Production Drivers,Oil Production Volumes,0.3450698488342017
3518,Energy,2016,Revenue Mix Effects,Revenue Drivers,Real Estate Ratio,0.0008575456211750143
3519,Energy,2016,Revenue Mix Effects,Capital Management,Executive Leadership,0.023366266327621215
3520,Energy,2016,Topline Resilience,Expense Ratio,Fund Fees,0.006032548055323185
3521,Energy,2016,Revenue Mix Effects,Revenue Drivers,Pandemic Impact,0.0007222219389309509
3522,Energy,2016,Operational Leverage,Production Drivers,Profit Drivers,0.0024616604129600044
3523,Energy,2016,Revenue Mix Effects,Capital Management,Capital Markets,0.011970503801315622
3524,Energy,2016,Revenue Mix Effects,Revenue Drivers,Digital Revenue Mix,0.0009577981130060715
3525,Energy,2016,Operational Leverage,Production Drivers,Revenue Recovery,0.024319619380968976
3526,Energy,2016,Revenue Mix Effects,Revenue Drivers,Credit Assessment,0.004968845875130174
3527,Energy,2016,Revenue Mix Effects,Revenue Drivers,Claims Reserves,0.004155541609807205
3528,Energy,2016,Revenue Mix Effects,Revenue Drivers,Premium-to-Book,0.0050160071259831105
3529,Energy,2016,Revenue Mix Effects,Revenue Drivers,Capital Expenditures,0.006261414561584261
3530,Energy,2016,Topline Resilience,Transaction Activity,Trading Volume,0.003245020821782553
3531,Energy,2016,Revenue Mix Effects,Revenue Drivers,Pandemic Recovery Liquidity,0.0032045833092861783
3532,Energy,2016,Revenue Mix Effects,Revenue Drivers,New York Operations,0.004361835376412904
3533,Energy,2016,Revenue Mix Effects,Revenue Drivers,Net Revenue,0.0019033219288117698
3534,Energy,2016,Revenue Momentum,Channel Performance,Brand Channel Mix,0.0019725291250344626
3535,Energy,2016,Revenue Mix Effects,Revenue Drivers,Payment Processing,0.0016449817630711224
3536,Energy,2016,Revenue Mix Effects,Revenue Drivers,Guest Membership Ratio,0.024027602410802068
3537,Energy,2016,Revenue Mix Effects,Revenue Drivers,Lease Expenses,0.001976230611014798
3538,Energy,2016,Revenue Mix Effects,Revenue Drivers,Japan Hedging,0.0012754951252337019
3539,Energy,2016,Operational Leverage,Production Drivers,Energy Utilities,0.007649746077273971
3540,Energy,2016,Revenue Mix Effects,Revenue Drivers,Hotel Room Revenue,0.001515818063194342
3541,Energy,2016,Operational Leverage,Production Drivers,Site Deployment,0.0015653590101396982
3542,Energy,2016,Revenue Mix Effects,Revenue Drivers,Tariff Impact,0.0017370791543992723
3543,Energy,2016,Topline Resilience,Revenue Stability,Client Fee Income,0.0013412626561585303
3544,Energy,2016,Revenue Mix Effects,Capital Management,Executive Leadership,0.0213759184944139
3545,Energy,2016,Operational Leverage,Production Drivers,Aircraft Fleet Deployment,0.001040132643559241
3546,Energy,2016,Revenue Mix Effects,Revenue Drivers,Supply Chain Constraints,0.002778594880377992
3547,Energy,2016,Revenue Mix Effects,Revenue Drivers,Specialty Volume Growth,0.00459516076435519
3548,Energy,2016,Operational Leverage,Production Drivers,Automotive Segment,0.000850309289921967
3549,Energy,2016,Revenue Mix Effects,Revenue Drivers,Segment Performance,0.0011550016489603732
3550,Energy,2016,Revenue Mix Effects,Revenue Drivers,Insurance Analytics,0.0015242321240759786
3551,Energy,2016,Operational Leverage,Production Drivers,Backlog Analysis,0.01071900848164758
3552,Energy,2016,Revenue Mix Effects,Revenue Drivers,Inventory Management,0.003018099001238144
3553,Energy,2016,Operational Leverage,Production Drivers,Industrial Oil Markets,0.0035476449023618658
3554,Energy,2016,Revenue Mix Effects,Revenue Drivers,Weather Impact,0.004435274589856326
3555,Energy,2016,Revenue Mix Effects,Revenue Drivers,Buyer Activity,0.002512350922450157
3556,Energy,2016,Revenue Mix Effects,Revenue Drivers,Cloud Services,0.0010904530885810946
3557,Energy,2016,Revenue Mix Effects,Revenue Drivers,Leasing Metrics,0.0019345214884920678
3558,Energy,2016,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.001280571025523116
3559,Energy,2016,Revenue Mix Effects,Revenue Drivers,Q&A Session,0.002538127259457091
3560,Energy,2016,Revenue Mix Effects,Revenue Drivers,Yield Performance,0.0038569697596898653
3561,Energy,2016,Revenue Mix Effects,Revenue Drivers,Restaurant Performance,0.0008749009983227732
3562,Energy,2016,Revenue Mix Effects,Revenue Drivers,Synergy Savings,0.006857732774785192
3563,Energy,2016,Revenue Mix Effects,Revenue Drivers,Security Software,0.0019153120004976698
3564,Energy,2016,Operational Leverage,Profitability Drivers,Growth Rates,0.0013921804255692695
3565,Energy,2016,Operational Leverage,Production Drivers,Production Output,0.016592670071469858
3566,Energy,2016,Operational Leverage,Profitability Drivers,Residential Water Inflation,0.0025295642321575278
3567,Energy,2016,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.0012205320092677954
3568,Energy,2016,Revenue Mix Effects,Healthcare Revenue,Clinical Trials,0.002142394713656897
3569,Energy,2016,Revenue Momentum,Financial Results,Fiscal Performance,0.0009993488806815365
3570,Energy,2016,Revenue Mix Effects,Revenue Drivers,Booking Volume,0.0013176723023516947
3571,Energy,2016,Operational Leverage,Production Drivers,Wireless EBITDA Drivers,0.000931919578908401
3572,Energy,2016,Revenue Mix Effects,Healthcare Revenue,Procedure Revenue,0.0009737856632441277
3573,Energy,2016,Operational Leverage,Revenue Expansion,Organic Growth,0.0018695737823075545
3574,Energy,2016,Revenue Mix Effects,Revenue Drivers,Vehicle Sales,0.0013281204023442572
3575,Energy,2016,Operational Leverage,Profitability Drivers,Emerging Markets,0.0018067405883557045
3576,Energy,2016,Operational Leverage,Production Drivers,Asset Management,0.02100169643010166
3577,Energy,2016,Operational Leverage,Production Drivers,Network Infrastructure,0.0016489254399302267
3578,Energy,2016,Revenue Mix Effects,Revenue Drivers,Loan Growth,0.0013180340900442017
3579,Energy,2016,Revenue Momentum,Financial Results,Fiscal Reporting,0.004033610433014632
3580,Energy,2016,Revenue Mix Effects,Revenue Drivers,Auto Loss Ratio,0.001033482555583425
3581,Energy,2016,Revenue Mix Effects,Revenue Drivers,Home Sales,0.0009461609896737696
3582,Energy,2016,Operational Leverage,Production Drivers,International Performance,0.003982365125789211
3583,Energy,2016,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.0009611775285129383
3584,Energy,2016,Revenue Mix Effects,Revenue Drivers,EBITDA Performance,0.009732049385697248
3585,Energy,2016,Operational Leverage,Profitability Drivers,Inflation Trends,0.0022588045192261197
3586,Energy,2016,Revenue Mix Effects,Revenue Drivers,Content Revenue,0.0021934073890744472
3587,Energy,2016,Operational Leverage,Production Drivers,Rig Operations,0.11450986699630704
3588,Energy,2016,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.00542865503737387
3589,Energy,2016,Operational Leverage,Production Drivers,Production Volume,0.004525172715233646
3590,Energy,2016,Revenue Mix Effects,Revenue Drivers,Interest Rate Sensitivity,0.003395660281670428
3591,Energy,2016,Revenue Mix Effects,Capital Management,Market Securities,0.08023193648046946
3592,Energy,2016,Operational Leverage,Profitability Drivers,Gross Margin,0.0015789348184270884
3593,Energy,2016,Operational Leverage,Profitability Drivers,China Exposure,0.003994281937338349
3594,Energy,2016,Operational Leverage,Production Drivers,Operational Efficiency,0.00560023464822715
3595,Energy,2016,Revenue Mix Effects,Revenue Drivers,Express Delivery Revenue,0.002468211111411462
3596,Energy,2016,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.0013298984249896927
3597,Energy,2016,Operational Leverage,Production Drivers,Gross Margin,0.017971173788894727
3598,Energy,2016,Topline Resilience,Revenue Stability,Client Retention,0.001697171140469342
3599,Energy,2016,Revenue Mix Effects,Revenue Drivers,Construction Markets,0.004339614994368386
3600,Energy,2017,Revenue Mix Effects,Revenue Drivers,Store Performance,0.0017040689201703093
3601,Energy,2017,Revenue Mix Effects,Revenue Drivers,Product Launch,0.0033522790908003934
3602,Energy,2017,Operational Leverage,Profitability Drivers,Gross Margin,0.002392923574774664
3603,Energy,2017,Revenue Mix Effects,Revenue Drivers,Marketing Spend,0.0024906590753511018
3604,Energy,2017,Revenue Mix Effects,Revenue Drivers,Land Development,0.004794748772127435
3605,Energy,2017,Revenue Mix Effects,Revenue Drivers,Recurring Revenue,0.007780360171707122
3606,Energy,2017,Revenue Mix Effects,Revenue Drivers,Raw Material Inflation,0.00214467224265732
3607,Energy,2017,Operational Leverage,Production Drivers,Natural Gas Markets,0.05885009206625896
3608,Energy,2017,Revenue Mix Effects,Revenue Drivers,Air Fleet Mix,0.0020860804619888124
3609,Energy,2017,Revenue Momentum,Channel Performance,Brand Performance,0.00111683276071332
3610,Energy,2017,Revenue Mix Effects,Revenue Drivers,Device Revenue,0.0009484011960378095
3611,Energy,2017,Revenue Momentum,Top-line Growth,Revenue Performance,0.0015073480434233256
3612,Energy,2017,Operational Leverage,Revenue Expansion,Organic Growth,0.003842739503275595
3613,Energy,2017,Revenue Mix Effects,Revenue Drivers,Digital Transformation,0.001661037212006478
3614,Energy,2017,Operational Leverage,Production Drivers,Fuel Costs,0.0032990685966300297
3615,Energy,2017,Revenue Mix Effects,Revenue Drivers,Contract Revenue,0.013174071700357079
3616,Energy,2017,Revenue Mix Effects,Revenue Drivers,AI Implementation,0.001776050865650318
3617,Energy,2017,Operational Leverage,Production Drivers,Oil Production Volumes,0.3536083279355875
3618,Energy,2017,Revenue Mix Effects,Revenue Drivers,Real Estate Ratio,0.0009697705646516972
3619,Energy,2017,Revenue Mix Effects,Capital Management,Executive Leadership,0.0028330633818366155
3620,Energy,2017,Topline Resilience,Expense Ratio,Fund Fees,0.005596259447960141
3621,Energy,2017,Revenue Mix Effects,Revenue Drivers,Pandemic Impact,0.0007650897246660418
3622,Energy,2017,Operational Leverage,Production Drivers,Profit Drivers,0.001642913299530779
3623,Energy,2017,Revenue Mix Effects,Capital Management,Capital Markets,0.006532871279621721
3624,Energy,2017,Revenue Mix Effects,Revenue Drivers,Digital Revenue Mix,0.0013648185546462238
3625,Energy,2017,Operational Leverage,Production Drivers,Revenue Recovery,0.017441838389991398
3626,Energy,2017,Revenue Mix Effects,Revenue Drivers,Credit Assessment,0.004868566225550073
3627,Energy,2017,Revenue Mix Effects,Revenue Drivers,Claims Reserves,0.004486268270732524
3628,Energy,2017,Revenue Mix Effects,Revenue Drivers,Premium-to-Book,0.005860671523422338
3629,Energy,2017,Revenue Mix Effects,Revenue Drivers,Capital Expenditures,0.005998861158386877
3630,Energy,2017,Topline Resilience,Transaction Activity,Trading Volume,0.003265901299367301
3631,Energy,2017,Revenue Mix Effects,Revenue Drivers,Pandemic Recovery Liquidity,0.0014363918718984466
3632,Energy,2017,Revenue Mix Effects,Revenue Drivers,New York Operations,0.00621185307122548
3633,Energy,2017,Revenue Mix Effects,Revenue Drivers,Net Revenue,0.003666198780843762
3634,Energy,2017,Revenue Momentum,Channel Performance,Brand Channel Mix,0.001585243541934218
3635,Energy,2017,Revenue Mix Effects,Revenue Drivers,Payment Processing,0.0021313470044502735
3636,Energy,2017,Revenue Mix Effects,Revenue Drivers,Guest Membership Ratio,0.029257960880962223
3637,Energy,2017,Revenue Mix Effects,Revenue Drivers,Lease Expenses,0.00210192150016242
3638,Energy,2017,Revenue Mix Effects,Revenue Drivers,Japan Hedging,0.0014043897433329562
3639,Energy,2017,Operational Leverage,Production Drivers,Energy Utilities,0.00833080741794729
3640,Energy,2017,Revenue Mix Effects,Revenue Drivers,Hotel Room Revenue,0.001240824873197279
3641,Energy,2017,Operational Leverage,Production Drivers,Site Deployment,0.0015997242103933228
3642,Energy,2017,Revenue Mix Effects,Revenue Drivers,Tariff Impact,0.00211044737117948
3643,Energy,2017,Topline Resilience,Revenue Stability,Client Fee Income,0.0012317312743756915
3644,Energy,2017,Revenue Mix Effects,Capital Management,Executive Leadership,0.0029263790714046983
3645,Energy,2017,Operational Leverage,Production Drivers,Aircraft Fleet Deployment,0.0010786118880399876
3646,Energy,2017,Revenue Mix Effects,Revenue Drivers,Supply Chain Constraints,0.0038319259290446237
3647,Energy,2017,Revenue Mix Effects,Revenue Drivers,Specialty Volume Growth,0.0035014984813578794
3648,Energy,2017,Operational Leverage,Production Drivers,Automotive Segment,0.000872250623183301
3649,Energy,2017,Revenue Mix Effects,Revenue Drivers,Segment Performance,0.0020166536172545246
3650,Energy,2017,Revenue Mix Effects,Revenue Drivers,Insurance Analytics,0.0045436684027727586
3651,Energy,2017,Operational Leverage,Production Drivers,Backlog Analysis,0.010637465797679308
3652,Energy,2017,Revenue Mix Effects,Revenue Drivers,Inventory Management,0.004179774936279462
3653,Energy,2017,Operational Leverage,Production Drivers,Industrial Oil Markets,0.009762692114969778
3654,Energy,2017,Revenue Mix Effects,Revenue Drivers,Weather Impact,0.00585567753253524
3655,Energy,2017,Revenue Mix Effects,Revenue Drivers,Buyer Activity,0.0024022042626679497
3656,Energy,2017,Revenue Mix Effects,Revenue Drivers,Cloud Services,0.0015377748577115038
3657,Energy,2017,Revenue Mix Effects,Revenue Drivers,Leasing Metrics,0.00219912890116224
3658,Energy,2017,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.0014287346760434912
3659,Energy,2017,Revenue Mix Effects,Revenue Drivers,Q&A Session,0.0033588655508012964
3660,Energy,2017,Revenue Mix Effects,Revenue Drivers,Yield Performance,0.0031885408452301542
3661,Energy,2017,Revenue Mix Effects,Revenue Drivers,Restaurant Performance,0.0010323729438909191
3662,Energy,2017,Revenue Mix Effects,Revenue Drivers,Synergy Savings,0.00888825687811825
3663,Energy,2017,Revenue Mix Effects,Revenue Drivers,Security Software,0.00303592517905166
3664,Energy,2017,Operational Leverage,Profitability Drivers,Growth Rates,0.001892818813248075
3665,Energy,2017,Operational Leverage,Production Drivers,Production Output,0.019968793697365227
3666,Energy,2017,Operational Leverage,Profitability Drivers,Residential Water Inflation,0.0026717423943531963
3667,Energy,2017,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.0012166679122437173
3668,Energy,2017,Revenue Mix Effects,Healthcare Revenue,Clinical Trials,0.0026749684685451365
3669,Energy,2017,Revenue Momentum,Financial Results,Fiscal Performance,0.0009344061293976801
3670,Energy,2017,Revenue Mix Effects,Revenue Drivers,Booking Volume,0.0021588216588652722
3671,Energy,2017,Operational Leverage,Production Drivers,Wireless EBITDA Drivers,0.0011841703975270315
3672,Energy,2017,Revenue Mix Effects,Healthcare Revenue,Procedure Revenue,0.0012209875165971145
3673,Energy,2017,Operational Leverage,Revenue Expansion,Organic Growth,0.0014423538965754894
3674,Energy,2017,Revenue Mix Effects,Revenue Drivers,Vehicle Sales,0.0016056189187167143
3675,Energy,2017,Operational Leverage,Profitability Drivers,Emerging Markets,0.002111567821062742
3676,Energy,2017,Operational Leverage,Production Drivers,Asset Management,0.023541568984948153
3677,Energy,2017,Operational Leverage,Production Drivers,Network Infrastructure,0.0017294780763097179
3678,Energy,2017,Revenue Mix Effects,Revenue Drivers,Loan Growth,0.002372796210522539
3679,Energy,2017,Revenue Momentum,Financial Results,Fiscal Reporting,0.003533603499069651
3680,Energy,2017,Revenue Mix Effects,Revenue Drivers,Auto Loss Ratio,0.0012094344718577754
3681,Energy,2017,Revenue Mix Effects,Revenue Drivers,Home Sales,0.0012193529048469352
3682,Energy,2017,Operational Leverage,Production Drivers,International Performance,0.005199346652473574
3683,Energy,2017,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.0012730531185256315
3684,Energy,2017,Revenue Mix Effects,Revenue Drivers,EBITDA Performance,0.0158831553400004
3685,Energy,2017,Operational Leverage,Profitability Drivers,Inflation Trends,0.0032471864711177962
3686,Energy,2017,Revenue Mix Effects,Revenue Drivers,Content Revenue,0.002476060795466391
3687,Energy,2017,Operational Leverage,Production Drivers,Rig Operations,0.09723031731287303
3688,Energy,2017,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.004848074719048926
3689,Energy,2017,Operational Leverage,Production Drivers,Production Volume,0.005764595647817058
3690,Energy,2017,Revenue Mix Effects,Revenue Drivers,Interest Rate Sensitivity,0.006294163308020932
3691,Energy,2017,Revenue Mix Effects,Capital Management,Market Securities,0.06751609157029037
3692,Energy,2017,Operational Leverage,Profitability Drivers,Gross Margin,0.001221140307530883
3693,Energy,2017,Operational Leverage,Profitability Drivers,China Exposure,0.004765278314250445
3694,Energy,2017,Operational Leverage,Production Drivers,Operational Efficiency,0.0071789007261151795
3695,Energy,2017,Revenue Mix Effects,Revenue Drivers,Express Delivery Revenue,0.004520327315775755
3696,Energy,2017,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.0016757274914043505
3697,Energy,2017,Operational Leverage,Production Drivers,Gross Margin,0.022047453579609445
3698,Energy,2017,Topline Resilience,Revenue Stability,Client Retention,0.0014790734996526647
